ga,bmi,age,ivf,gc,weight,height,pred_y
16.075949367088608,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06050788931822328
16.265822784810126,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0605276495184536
16.455696202531648,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0606414603498647
16.645569620253166,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0608452312129711
16.835443037974684,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06113520109727478
17.025316455696203,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06150788117227474
17.21518987341772,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.061960001365474214
17.405063291139243,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06248846035855136
17.59493670886076,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06309027852385482
17.78481012658228,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06376255340701625
17.974683544303797,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06450241743882687
18.164556962025316,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0653069976315297
18.354430379746837,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06617337708207525
18.544303797468356,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06709855816825189
18.734177215189874,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06807942738334827
18.924050632911396,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06911272181136609
19.11392405063291,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07019499729788296
19.303797468354432,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07132259842140742
19.49367088607595,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07249163041629467
